URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy,3.0.0,active,"2.16.840.1.113883.5.40",EncounterSpecialCourtesy,EncounterSpecialCourtesy,"**** MISSING DESCRIPTION ****","ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-MaritalStatus,3.0.0,active,"2.16.840.1.113883.5.2",MaritalStatus,MaritalStatus,"\* \* \* No description supplied \* \* \*    *Open Issue:* The specific meanings of these codes can vary somewhat by jurisdiction and implementation so caution should be used when determining equivalency.    *Open Issue:* fixing and completion of the hierarchy and proper good definitions of all the concepts is badly needed.","ValueSet/marital-status"
http://terminology.hl7.org/CodeSystem/v3-NullFlavor,3.0.0,active,"2.16.840.1.113883.5.1008",NullFlavor,NullFlavor,"A collection of codes specifying why a valid value is not present.","ValueSet/marital-status,ValueSet/encounter-special-courtesy"
http://terminology.hl7.org/CodeSystem/v3-ObservationCategory,3.0.0,active,"2.16.840.1.113883.4.642.1.222",ObservationCategory,ObservationCategory,"High level observation categories for the general type of observation being made.    URL: http://hl7-fhir.github.io/valueset-observation-category.html    This is an inline code system http://hl7.org/fhir/observation-category.","ValueSet/v3-ObservationCategory"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,5.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/v3-ParticipationType"
http://terminology.kemkes.go.id/CodeSystem/ObservationInterpretation,0.1.0,active,,KemkesObservationInterpretation,Terminology Kemkes ObservationInterpretation CodeSystem,"Terminology Kemkes Observation Interpretation CodeSystem","ValueSet/Observation.interpretation"
http://terminology.kemkes.go.id/CodeSystem/clinical-term,0.1.0,active,,KemkesClinicalTermCS,Terminology Kemkes Clinical Term CodeSystem,"Terminology Kemkes Clinical Term CodeSystem","ValueSet/Observation.interpretation,ValueSet/Observation.valueCodeableConceptSpecific,ValueSet/Observation.valueCodeableConcept,ValueSet/Observationcode"
http://terminology.kemkes.go.id/CodeSystem/examination,0.1.0,active,,KemkesExaminationCS,Terminology Kemkes examination CodeSystem,"Terminology Kemkes examination CodeSystem","ValueSet/Observation.interpretation,ValueSet/Observation.valueCodeableConceptSpecific,ValueSet/Observationcode"
http://terminology.kemkes.go.id/CodeSystem/locationServiceClass-Inpatient,0.1.0,active,,EncounterLocationServiceClassInpatient,Encounter Location ServiceClass Inpatient,"Local ID encounter location ServiceClass Inpatient","ValueSet/EncounterLocationServiceClassInpatient"
http://terminology.kemkes.go.id/CodeSystem/locationServiceClass-Outpatient,0.1.0,active,,EncounterLocationServiceClassOutpatient,Encounter Location ServiceClass Outpatient,"Local ID encounter location ServiceClass Outpatient","ValueSet/EncounterLocationServiceClassOutpatient"
http://terminology.kemkes.go.id/CodeSystem/locationUpgradeClass,0.1.0,active,,KemkesLocationUpgradeClass,Terminology Kemkes location upgrade class CodeSystem,"Terminology Kemkes location upgrade class CodeSystem","ValueSet/EncounterLocationUpgradeClass"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
